"","looker_id","Gender","ID","set","measure","value"
"2079","M14","m","14","left","whr",2.90895937336656
"2080","M14","m","14","right","whr",2.81473459694797
"2081","F01","f","01","left","ssi",1.98025698322172
"2082","F01","f","01","right","ssi",2.5294201176874
"2083","F02","f","02","left","ssi",2.24382654754245
"2084","F02","f","02","right","ssi",2.85213256174253
"2085","F03","f","03","left","ssi",1.98200796700254
"2086","F03","f","03","right","ssi",2.22913852229035
"2087","F04","f","04","left","ssi",1.96742624043625
"2088","F04","f","04","right","ssi",2.72350553615662
"2089","F05","f","05","left","ssi",1.95310760686186
"2090","F05","f","05","right","ssi",2.44053880027484
"2091","F07","f","07","left","ssi",1.85030309847689
"2092","F07","f","07","right","ssi",2.522480067703
"2093","F08","f","08","left","ssi",2.04132630765349
"2094","F08","f","08","right","ssi",2.89332927919546
"2095","F09","f","09","left","ssi",2.15401594494724
"2096","F09","f","09","right","ssi",2.48891437619811
"2097","F10","f","10","left","ssi",2.02334376100457
"2098","F10","f","10","right","ssi",2.72664792442935
"2099","F11","f","11","left","ssi",1.86995746060341
"2100","F11","f","11","right","ssi",2.73770508503929
"2101","F12","f","12","left","ssi",2.02432213353405
"2102","F12","f","12","right","ssi",2.70933734939759
"2103","F13","f","13","left","ssi",2.05689027108964
"2104","F13","f","13","right","ssi",2.37842007817322
"2105","F14","f","14","left","ssi",2.24374854854369
"2106","F14","f","14","right","ssi",3.30794701986755
"2107","F15","f","15","left","ssi",2.05092675472017
"2108","F15","f","15","right","ssi",2.36045897757905
"2109","F16","f","16","left","ssi",2.15686122321294
"2110","F16","f","16","right","ssi",2.4041129110486
"2111","F17","f","17","left","ssi",1.9006923810175
"2112","F17","f","17","right","ssi",2.92259027498708
"2113","F18","f","18","left","ssi",2.19073982523188
"2114","F18","f","18","right","ssi",2.52828671682401
"2115","F19","f","19","left","ssi",1.89354236052071
"2116","F19","f","19","right","ssi",2.3356423390285
"2117","F20","f","20","left","ssi",2.08981720305131
"2118","F20","f","20","right","ssi",2.47506362300892
"2119","F21","f","21","left","ssi",1.92828213444634
"2120","F21","f","21","right","ssi",2.54561740308804
"2121","F22","f","22","left","ssi",2.12583208195768
"2122","F22","f","22","right","ssi",2.20883738088508
"2123","F23","f","23","left","ssi",2.0526501427523
"2124","F23","f","23","right","ssi",2.69458812963618
"2125","F24","f","24","left","ssi",2.06642721749969
"2126","F24","f","24","right","ssi",2.59664494069879
"2127","F25","f","25","left","ssi",2.03560632018954
"2128","F25","f","25","right","ssi",2.473980875692
"2129","F26","f","26","left","ssi",1.86869034424631
"2130","F26","f","26","right","ssi",2.27912360394471
"2131","F28","f","28","left","ssi",2.087198904534
"2132","F28","f","28","right","ssi",2.62984151359652
"2133","M01","m","01","left","ssi",2.17544489852399
"2134","M01","m","01","right","ssi",3.25055837846893
"2135","M02","m","02","left","ssi",2.03960319269226
"2136","M02","m","02","right","ssi",2.56384169242955
"2137","M03","m","03","left","ssi",2.06135619095208
"2138","M03","m","03","right","ssi",2.64038434584897
"2139","M04","m","04","left","ssi",2.07993077669114
"2140","M04","m","04","right","ssi",2.42817865636556
"2141","M05","m","05","left","ssi",2.07864814388517
"2142","M05","m","05","right","ssi",2.79105262220005
"2143","M06","m","06","left","ssi",2.03893133806573
"2144","M06","m","06","right","ssi",3.08048933064572
"2145","M07","m","07","left","ssi",1.75883569709254
"2146","M07","m","07","right","ssi",3.33686910631498
"2147","M08","m","08","left","ssi",1.81638673069885
"2148","M08","m","08","right","ssi",2.45941972756536
"2149","M09","m","09","left","ssi",1.93525279968058
"2150","M09","m","09","right","ssi",2.24436582648827
"2151","M10","m","10","left","ssi",2.22628102609049
"2152","M10","m","10","right","ssi",2.43940102712681
"2153","M11","m","11","left","ssi",1.77267799810645
"2154","M11","m","11","right","ssi",2.9407463558693
"2155","M12","m","12","left","ssi",2.25611016298181
"2156","M12","m","12","right","ssi",2.62343507954911
"2157","M13","m","13","left","ssi",2.11803490925259
"2158","M13","m","13","right","ssi",2.73549527199817
"2159","M14","m","14","left","ssi",2.15465011299576
"2160","M14","m","14","right","ssi",2.50509376959768
"2161","F01","f","01","left","ssr",0.401316075094426
"2162","F01","f","01","right","ssr",0.375451789284154
"2163","F02","f","02","left","ssr",0.453536946184144
"2164","F02","f","02","right","ssr",0.441869825978452
"2165","F03","f","03","left","ssr",0.449214483743594
"2166","F03","f","03","right","ssr",0.444305048167553
"2167","F04","f","04","left","ssr",0.39304858555444
"2168","F04","f","04","right","ssr",0.383258865616697
"2169","F05","f","05","left","ssr",0.387310346670586
"2170","F05","f","05","right","ssr",0.402453620586475
"2171","F07","f","07","left","ssr",0.370912483558166
"2172","F07","f","07","right","ssr",0.370798218568003
"2173","F08","f","08","left","ssr",0.378168973964565
"2174","F08","f","08","right","ssr",0.381115874193358
"2175","F09","f","09","left","ssr",0.54561108799941
"2176","F09","f","09","right","ssr",0.528995464791027
"2177","F10","f","10","left","ssr",0.502541270805767
"2178","F10","f","10","right","ssr",0.491714605155496
"2179","F11","f","11","left","ssr",0.319954656558858
"2180","F11","f","11","right","ssr",0.319239684747334
"2181","F12","f","12","left","ssr",0.421430083805179
"2182","F12","f","12","right","ssr",0.412196253144632
"2183","F13","f","13","left","ssr",0.473450539604501
"2184","F13","f","13","right","ssr",0.432859389939241
"2185","F14","f","14","left","ssr",0.43344330757987
"2186","F14","f","14","right","ssr",0.369695019824185
"2187","F15","f","15","left","ssr",0.422416812609457
"2188","F15","f","15","right","ssr",0.437947451102663
"2189","F16","f","16","left","ssr",0.471770269964472
"2190","F16","f","16","right","ssr",0.469639643153666
"2191","F17","f","17","left","ssr",0.36372556092634
"2192","F17","f","17","right","ssr",0.343743698717253
"2193","F18","f","18","left","ssr",0.516958771722563
"2194","F18","f","18","right","ssr",0.479461824924985
"2195","F19","f","19","left","ssr",0.414373505666576
"2196","F19","f","19","right","ssr",0.405732136281096
"2197","F20","f","20","left","ssr",0.487315347242731
"2198","F20","f","20","right","ssr",0.512765448476084
"2199","F21","f","21","left","ssr",0.411166363574625
"2200","F21","f","21","right","ssr",0.40787920019393
"2201","F22","f","22","left","ssr",0.482634375386136
"2202","F22","f","22","right","ssr",0.478367094479666
"2203","F23","f","23","left","ssr",0.444303037579541
"2204","F23","f","23","right","ssr",0.413999802169541
"2205","F24","f","24","left","ssr",0.45490471966476
"2206","F24","f","24","right","ssr",0.468474395337723
"2207","F25","f","25","left","ssr",0.472415890977672
"2208","F25","f","25","right","ssr",0.462341263625658
"2209","F26","f","26","left","ssr",0.396405913131575
"2210","F26","f","26","right","ssr",0.419335840695064
"2211","F28","f","28","left","ssr",0.428038519460064
"2212","F28","f","28","right","ssr",0.412439772229523
"2213","M01","m","01","left","ssr",0.434544865479599
"2214","M01","m","01","right","ssr",0.346035874439462
"2215","M02","m","02","left","ssr",0.423982122482279
"2216","M02","m","02","right","ssr",0.431669240602243
"2217","M03","m","03","left","ssr",0.451960921677769
"2218","M03","m","03","right","ssr",0.435615536120276
"2219","M04","m","04","left","ssr",0.502972571274152
"2220","M04","m","04","right","ssr",0.455117670260321
"2221","M05","m","05","left","ssr",0.490423947225309
"2222","M05","m","05","right","ssr",0.458163841258102
"2223","M06","m","06","left","ssr",0.430618623164032
"2224","M06","m","06","right","ssr",0.407092332085635
"2225","M07","m","07","left","ssr",0.31685368292412
"2226","M07","m","07","right","ssr",0.358501528760704
"2227","M08","m","08","left","ssr",0.379417222324178
"2228","M08","m","08","right","ssr",0.403258562706109
"2229","M09","m","09","left","ssr",0.415959500792866
"2230","M09","m","09","right","ssr",0.436530370564327
"2231","M10","m","10","left","ssr",0.554582739192836
"2232","M10","m","10","right","ssr",0.532878569409781
"2233","M11","m","11","left","ssr",0.356224392506507
"2234","M11","m","11","right","ssr",0.395677550198938
"2235","M12","m","12","left","ssr",0.545676016885628
"2236","M12","m","12","right","ssr",0.545718571313522
"2237","M13","m","13","left","ssr",0.433782143642958
"2238","M13","m","13","right","ssr",0.429735868046589
"2239","M14","m","14","left","ssr",0.456394068009303
"2240","M14","m","14","right","ssr",0.439861076602318
