PhotoID,InPhylogeny0no1yes,Closestin10ktrees,Species,Parvorder,Collector,Infant0Adult1,Male0Female1,WidthLeft,HeightLeft,WHRleft,ExposedEyeballLeft,IrisDiameterLeft,SSIleft,PupilB,IRHleft,IRSleft,IRBleft,ColorCategory,ArcusSenilisNo0Yes1,TemporalCrescent,LimbalRingNo0Yes1,ISBleft,OSBleft,Type,ActivPatt,Genus,Family,lightest,darkest,HC,pupHC
Aotusgriseimembra14,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,257,180,1.427777778,218,228,0.956140351,14,26,72,74,Orange,-,-,1,-,-,-,Nocturnal,Aotus,Aotidae,-,74,#VALUE!,60
Aotusgriseimembra16,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,358,265,1.350943396,-,-,#VALUE!,10,11,65,53,Brown,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,53,#VALUE!,43
Aotusgriseimembra17,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,-,#VALUE!,#VALUE!
Aotusgriseimembra18,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,12,209,28,50,Grey,0,0,1,80,-,1,Nocturnal,Aotus,Aotidae,80,50,30,38
Aotusgriseimembra19,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,71,56,1.267857143,59,62,0.951612903,26,231,21,32,Grey,-,-,1,44,-,1,Nocturnal,Aotus,Aotidae,44,32,12,6
Aotusgriseimembra2,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,-,#VALUE!,#VALUE!
Aotusgriseimembra3,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,507,332,1.527108434,402,406,0.990147783,9,22,77,59,Brown,-,-,1,53,-,2,Nocturnal,Aotus,Aotidae,59,53,6,50
Aotusgriseimembra4,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,600,322,1.863354037,531,504,1.053571429,6,20,82,55,Brown,-,-,1,60,-,1,Nocturnal,Aotus,Aotidae,60,55,5,49
Aotusgriseimembra5,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,254,162,1.567901235,194,196,0.989795918,9,13,75,51,Brown,-,-,1,63,-,1,Nocturnal,Aotus,Aotidae,63,51,12,42
Aotusgriseimembra6,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,249,185,1.345945946,-,-,#VALUE!,10,13,72,52,Brown,0,0,1,-,-,-,Nocturnal,Aotus,Aotidae,-,52,#VALUE!,42
Aotusgriseimembra7,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,150,97,1.546391753,-,-,#VALUE!,14,21,30,26,Grey,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,26,#VALUE!,12
Aotusgriseimembra8,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,140,114,1.228070175,-,-,#VALUE!,15,22,39,40,Brown,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,40,#VALUE!,25
Aotusgriseimembra9,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,215,156,1.378205128,-,-,#VALUE!,17,137,55,57,Deep_green,-,-,1,-,-,-,Nocturnal,Aotus,Aotidae,-,57,#VALUE!,40
Cheeky,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,5,15,83,35,Brown,0,0,1,39,0,1,Nocturnal,Aotus,Aotidae,39,35,4,30
Malika,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,1,47,31,1.516129032,36,36,1,-,8,35,29,Pale_red,-,-,0,55,-,1,Nocturnal,Aotus,Aotidae,55,29,26,#VALUE!
Meta,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,-,#VALUE!,#VALUE!
Oriana,1,Aotus_lemurinus_griseimembra,Aotus griseimembra,Platyrrhini,Juan,1,1,342,244,1.401639344,-,-,#VALUE!,21,17,66,59,Brown,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,59,#VALUE!,38
Aotus nigriceps_1,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,70,49,1.428571429,64,50,1.28,12,18,74,29,Brown,-,-,0,18,-,2,Nocturnal,Aotus,Aotidae,29,18,11,17
Aotus nigriceps_10 (left),1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,195,146,1.335616438,160,-,#VALUE!,17,13,52,32,Brown,0,0,0,-,-,-,Nocturnal,Aotus,Aotidae,-,32,#VALUE!,15
Aotus nigriceps_10 (right),1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,204,147,1.387755102,183,170,1.076470588,7,14,57,32,Brown,0,0,0,10,-,2,Nocturnal,Aotus,Aotidae,32,10,22,25
Aotus nigriceps_11,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,356,252,1.412698413,289,-,#VALUE!,10,24,86,36,Brown,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,36,#VALUE!,26
Aotus nigriceps_12,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,739,451,1.638580931,632,534,1.183520599,14,267,54,45,Deep_violet,0,1,0,10,-,2,Nocturnal,Aotus,Aotidae,45,10,35,31
Aotus nigriceps_13,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,122,85,1.435294118,96,72,1.333333333,19,9,91,45,Brown,0,0,0,11,-,-,Nocturnal,Aotus,Aotidae,45,11,34,26
Aotus nigriceps_14,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,265,189,1.402116402,239,-,#VALUE!,13,16,95,57,Brown,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,57,#VALUE!,44
Aotus nigriceps_15(middle),1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,0,-,96,45,2.133333333,73,44,1.659090909,6,65,31,13,Dark_grey,0,0,0,4,-,2,Nocturnal,Aotus,Aotidae,13,4,9,7
Aotus nigriceps_15(right),1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,0,-,112,83,1.34939759,103,68,1.514705882,6,49,59,14,Dark_grey,0,0,0,8,-,-,Nocturnal,Aotus,Aotidae,14,8,6,8
Aotus nigriceps_16,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,259,185,1.4,221,192,1.151041667,16,23,73,60,Brown,0,1,1,51,-,2,Nocturnal,Aotus,Aotidae,60,51,9,44
Aotus nigriceps_17,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,145,122,1.18852459,127,-,#VALUE!,7,24,76,49,Brown,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,49,#VALUE!,42
Aotus nigriceps_18,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,241,167,1.443113772,212,-,#VALUE!,4,13,81,32,Brown,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,32,#VALUE!,28
Aotus nigriceps_19,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,280,188,1.489361702,222,184,1.206521739,5,26,76,49,Brown,0,0,0,5,-,-,Nocturnal,Aotus,Aotidae,49,5,44,44
Aotus nigriceps_2,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,326,240,1.358333333,273,270,1.011111111,1,11,98,39,Brown,-,-,-,13,-,2,Nocturnal,Aotus,Aotidae,39,13,26,38
Aotus nigriceps_20,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,13,19,82,45,Brown,0,0,0,-,-,-,Nocturnal,Aotus,Aotidae,-,45,#VALUE!,32
Aotus nigriceps_21,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Juan,1,-,418,234,1.786324786,339,298,1.137583893,8,14,60,35,Brown,-,-,-,54,-,1,Nocturnal,Aotus,Aotidae,54,35,19,27
Aotus nigriceps_22,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Juan,1,-,242,140,1.728571429,158,134,1.179104478,-,18,60,44,Brown,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,44,#VALUE!,#VALUE!
Aotus nigriceps_3,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,94,59,1.593220339,-,-,#VALUE!,10,11,74,46,Brown,-,-,0,-,-,-,Nocturnal,Aotus,Aotidae,-,46,#VALUE!,36
Aotus nigriceps_4,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,750,496,1.512096774,617,624,0.988782051,4,14,85,28,Brown,0,1,1,15,-,-,Nocturnal,Aotus,Aotidae,28,15,13,24
Aotus nigriceps_5,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,132,102,1.294117647,116,112,1.035714286,17,14,63,59,Brown,0,1,0,-,-,-,Nocturnal,Aotus,Aotidae,-,59,#VALUE!,42
Aotus nigriceps_6 (below monkey),1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,-,-,#VALUE!,-,-,#VALUE!,9,19,56,40,Brown,0,0,0,-,-,-,Nocturnal,Aotus,Aotidae,-,40,#VALUE!,31
Aotus nigriceps_6 (upper monkey),1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,260,183,1.420765027,213,188,1.132978723,13,17,46,34,Brown,0,0,0,-,-,-,Nocturnal,Aotus,Aotidae,-,34,#VALUE!,21
Aotus nigriceps_7,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,0,-,112,72,1.555555556,101,74,1.364864865,6,21,76,26,Brown,0,-,0,5,-,2,Nocturnal,Aotus,Aotidae,26,5,21,20
Aotus nigriceps_8,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,352,267,1.31835206,311,284,1.095070423,3,12,90,77,Red,0,1,1,76,-,2,Nocturnal,Aotus,Aotidae,77,76,1,74
Aotus nigriceps_9,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Nantha,1,-,131,80,1.6375,94,84,1.119047619,38,21,47,68,Pale_orange,-,-,0,33,-,2,Nocturnal,Aotus,Aotidae,68,33,35,30
Aotus nigriceps_vid,1,Aotus_nigriceps,Aotus nigriceps,Platyrrhini,Juan,1,-,127,94,1.35106383,-,-,#VALUE!,19,26,78,61,Brown,-,-,-,-,-,-,Nocturnal,Aotus,Aotidae,-,61,#VALUE!,42
Atelesbelzebuth_1,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,381,243,1.567901235,290,214,1.355140187,24,245,28,57,Grey,0,0,0,16,-,2,Diurnal,Ateles,Atelidae,57,16,41,33
Atelesbelzebuth_10,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,91,45,2.022222222,72,58,1.24137931,15,220,19,44,Grey,0,0,1,16,21,2,Diurnal,Ateles,Atelidae,44,16,28,29
Atelesbelzebuth_11,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,184,106,1.735849057,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Ateles,Atelidae,-,-,#VALUE!,#VALUE!
Atelesbelzebuth_12,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,1,106,82,1.292682927,-,-,#VALUE!,17,254,24,22,Dark_grey,-,-,0,12,-,-,Diurnal,Ateles,Atelidae,22,12,10,5
Atelesbelzebuth_13,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Ateles,Atelidae,-,-,#VALUE!,#VALUE!
Atelesbelzebuth_14,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,1,109,62,1.758064516,-,-,#VALUE!,15,104,15,15,Dark_grey,-,-,0,-,-,-,Diurnal,Ateles,Atelidae,-,15,#VALUE!,0
Atelesbelzebuth_15,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,391,195,2.005128205,275,238,1.155462185,15,35,44,23,Dark_grey,1,0,0,2,-,2,Diurnal,Ateles,Atelidae,23,2,21,8
Atelesbelzebuth_16,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,220,104,2.115384615,143,124,1.153225806,2,59,42,6,Black,-,-,-,-,-,-,Diurnal,Ateles,Atelidae,-,6,#VALUE!,4
Atelesbelzebuth_17,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Ateles,Atelidae,-,-,#VALUE!,#VALUE!
Atelesbelzebuth_18,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,676,351,1.925925926,485,356,1.362359551,8,65,30,6,Dark_grey,1,0,0,4,-,2,Diurnal,Ateles,Atelidae,6,4,2,-2
Atelesbelzebuth_19,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,317,168,1.886904762,255,177,1.440677966,10,90,16,14,Dark_grey,1,0,0,10,-,2,Diurnal,Ateles,Atelidae,14,10,4,4
Atelesbelzebuth_2,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,174,98,1.775510204,134,93,1.440860215,15,242,15,16,Dark_grey,-,-,0,12,-,2,Diurnal,Ateles,Atelidae,16,12,4,1
Atelesbelzebuth_20,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Ateles,Atelidae,-,-,#VALUE!,#VALUE!
Atelesbelzebuth_21,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,164,97,1.690721649,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Ateles,Atelidae,-,-,#VALUE!,#VALUE!
Atelesbelzebuth_22,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,180,102,1.764705882,105,94,1.117021277,26,248,21,27,Grey,1,0,0,20,-,2,Diurnal,Ateles,Atelidae,27,20,7,1
Atelesbelzebuth_23,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,117,56,2.089285714,64,50,1.28,11,243,8,12,Dark_grey,1,0,0,11,-,2,Diurnal,Ateles,Atelidae,12,11,1,1
Atelesbelzebuth_24,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,1,120,68,1.764705882,-,-,#VALUE!,19,215,32,32,Pale_purplish,0,0,0,-,-,-,Diurnal,Ateles,Atelidae,-,32,#VALUE!,13
Atelesbelzebuth_25,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,156,94,1.659574468,-,-,#VALUE!,17,215,37,31,Deep_blue,1,0,0,-,-,-,Diurnal,Ateles,Atelidae,-,31,#VALUE!,14
Atelesbelzebuth_3,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,177,106,1.669811321,132,94,1.404255319,18,265,18,20,Dark_grey,1,0,0,14,-,2,Diurnal,Ateles,Atelidae,20,14,6,2
Atelesbelzebuth_4,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,256,120,2.133333333,174,126,1.380952381,14,79,26,19,Dark_grey,1,0,0,21,-,1,Diurnal,Ateles,Atelidae,21,19,2,5
Atelesbelzebuth_5,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,112,71,1.577464789,-,-,#VALUE!,10,35,96,18,Deep_yellow,0,0,0,-,-,-,Diurnal,Ateles,Atelidae,-,18,#VALUE!,8
Atelesbelzebuth_6,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,145,89,1.629213483,102,70,1.457142857,7,36,92,17,Deep_yellow,0,0,0,6,8,2,Diurnal,Ateles,Atelidae,17,6,11,10
Atelesbelzebuth_7,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,1,103,47,2.191489362,63,54,1.166666667,21,233,11,45,Grey,0,0,0,11,-,2,Diurnal,Ateles,Atelidae,45,11,34,24
Atelesbelzebuth_8,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,1,-,240,149,1.610738255,165,124,1.330645161,11,72,47,17,Dark_grey,1,0,0,5,-,2,Diurnal,Ateles,Atelidae,17,5,12,6
Atelesbelzebuth_9,1,Ateles_belzebuth,Ateles belzebuth,Platyrrhini,Juan,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Ateles,Atelidae,-,-,#VALUE!,#VALUE!
Ateles frusciceps rufiventris_1,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,172,98,1.755102041,119,80,1.4875,16,226,12,16,Dark_grey,1,0,0,13,13,2,Diurnal,Ateles,Atelidae,16,13,3,0
Ateles frusciceps rufiventris_10,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,1,111,54,2.055555556,77,51,1.509803922,14,217,9,17,Dark_grey,1,0,0,9,-,2,Diurnal,Ateles,Atelidae,17,9,8,3
Ateles frusciceps rufiventris_10,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Ateles,Atelidae,-,-,#VALUE!,#VALUE!
Ateles frusciceps rufiventris_11,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,1,85,48,1.770833333,61,42,1.452380952,1,28,31,8,Black,-,-,0,4,2,2,Diurnal,Ateles,Atelidae,8,4,4,7
Ateles frusciceps rufiventris_12,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,256,109,2.348623853,201,106,1.896226415,10,0,0,23,Dark_grey,0,0,0,3,1,2,Diurnal,Ateles,Atelidae,23,3,20,13
Ateles frusciceps rufiventris_13,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,147,87,1.689655172,118,82,1.43902439,16,211,63,19,Deep_greenish,0,0,0,15,15,2,Diurnal,Ateles,Atelidae,19,15,4,3
Ateles frusciceps rufiventris_14,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,179,83,2.156626506,103,70,1.471428571,15,174,8,21,Dark_grey,-,-,0,15,14,2,Diurnal,Ateles,Atelidae,21,15,6,6
Ateles frusciceps rufiventris_15,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,84,60,1.4,71,44,1.613636364,15,80,36,31,Pale_yellow_green,1,0,1,40,-,1,Diurnal,Ateles,Atelidae,40,31,9,16
Ateles frusciceps rufiventris_16,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,176,103,1.708737864,109,77,1.415584416,15,94,6,17,Dark_grey,1,0,0,9,-,2,Diurnal,Ateles,Atelidae,17,9,8,2
Ateles frusciceps rufiventris_17,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,0,-,216,155,1.393548387,195,154,1.266233766,-,-,-,-,-,1,0,-,-,-,-,Diurnal,Ateles,Atelidae,-,-,#VALUE!,#VALUE!
Ateles frusciceps rufiventris_18,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,239,128,1.8671875,187,111,1.684684685,11,32,37,16,Dark_grey,1,0,1,10,-,2,Diurnal,Ateles,Atelidae,16,10,6,5
Ateles frusciceps rufiventris_19,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,85,51,1.666666667,65,46,1.413043478,24,131,8,19,Dark_grey,0,0,0,20,18,1,Diurnal,Ateles,Atelidae,20,19,1,-5
Ateles frusciceps rufiventris_2,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,169,94,1.79787234,127,80,1.5875,22,36,56,12,Dark_grey,1,0,1,9,5,-,Diurnal,Ateles,Atelidae,12,9,3,-10
Ateles frusciceps rufiventris_20,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,0,-,99,46,2.152173913,76,-,#VALUE!,-,254,54,21,Deep_purplish_blue,0,0,-,78,-,1,Diurnal,Ateles,Atelidae,78,21,57,#VALUE!
Ateles frusciceps rufiventris_21,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,264,157,1.681528662,213,140,1.521428571,19,149,22,16,Dark_grey,1,0,1,7,-,2,Diurnal,Ateles,Atelidae,16,7,9,-3
Ateles frusciceps rufiventris_22,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,181,122,1.483606557,150,106,1.41509434,10,45,35,18,Dark_grey,1,0,1,11,15,2,Diurnal,Ateles,Atelidae,18,11,7,8
Ateles frusciceps rufiventris_23,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Juan,1,-,247,170,1.452941176,182,122,1.491803279,20,260,51,19,Dark_grey,0,1,0,7,-,2,Diurnal,Ateles,Atelidae,19,7,12,-1
Ateles frusciceps rufiventris_3,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,147,83,1.771084337,127,70,1.814285714,6,29,32,7,Black,0,0,0,8,-,1,Diurnal,Ateles,Atelidae,8,7,1,1
Ateles frusciceps rufiventris_4,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,-,-,#VALUE!,308,235,1.310638298,16,231,55,47,Deep_purplish_blue,1,0,0,7,-,2,Diurnal,Ateles,Atelidae,47,7,40,31
Ateles frusciceps rufiventris_5(left),1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,102,53,1.924528302,79,50,1.58,4,96,24,15,Dark_grey,0,0,0,2,2,2,Diurnal,Ateles,Atelidae,15,2,13,11
Ateles frusciceps rufiventris_5(right),1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,1,97,46,2.108695652,77,53,1.452830189,5,33,24,15,Dark_grey,0,1,0,3,2,2,Diurnal,Ateles,Atelidae,15,3,12,10
Ateles frusciceps rufiventris_6 infant,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,0,-,98,71,1.38028169,70,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Ateles,Atelidae,-,-,#VALUE!,#VALUE!
Ateles frusciceps rufiventris_6 mother,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,1,416,237,1.755274262,279,224,1.245535714,10,208,17,12,Dark_grey,0,0,0,9,-,2,Diurnal,Ateles,Atelidae,12,9,3,2
Ateles frusciceps rufiventris_7,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,0,-,110,71,1.549295775,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Ateles,Atelidae,-,-,#VALUE!,#VALUE!
Ateles frusciceps rufiventris_8,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,-,187,109,1.71559633,158,122,1.295081967,13,312,23,14,Dark_grey,0,0,0,20,-,1,Diurnal,Ateles,Atelidae,20,14,6,1
Ateles frusciceps rufiventris_9,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,0,-,397,299,1.327759197,355,-,#VALUE!,-,-,-,-,-,1,0,0,12,-,-,Diurnal,Ateles,Atelidae,-,12,#VALUE!,#VALUE!
DSC_1100,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,1,178,93,1.913978495,113,90,1.255555556,25,21,42,34,Brown,1,0,0,21,-,2,Diurnal,Ateles,Atelidae,34,21,13,9
DSC_1119,1,Ateles_fusciceps,Ateles frusciceps rufiventris,Platyrrhini,Nantha,1,1,95,48,1.979166667,70,45,1.555555556,-,214,49,22,Dark_grey,-,-,-,18,-,2,Diurnal,Ateles,Atelidae,22,18,4,#VALUE!
Brachyteles arachnoides1,1,Brachyteles_arachnoides,Brachyteles arachnoides,Platyrrhini,Juan,1,-,255,150,1.7,156,146,1.068493151,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Brachyteles,Atelidae,-,-,#VALUE!,#VALUE!
Brachyteles arachnoides10,1,Brachyteles_arachnoides,Brachyteles arachnoides,Platyrrhini,Juan,1,-,124,68,1.823529412,83,61,1.360655738,12,46,24,20,Dark_grey,-,-,0,15,-,2,Diurnal,Brachyteles,Atelidae,20,15,5,8
Brachyteles arachnoides11,1,Brachyteles_arachnoides,Brachyteles arachnoides,Platyrrhini,Juan,1,1,137,70,1.957142857,99,67,1.47761194,8,324,22,20,Dark_grey,-,-,1,23,21,1,Diurnal,Brachyteles,Atelidae,23,20,3,12
